2.125	 4
0.0239583	 4
0.14375	 3
0.021875	 3
0.283333	 10
0.01875	 7
0.00416667	 8
0.336458	 6
0.316667	 6
0.33125	 6
0.00625	 1
0.025	 1
0.075	 1
0.219792	 6
0.228125	 6
0.0791667	 10
0.025	 6
0.301042	 10
0.0260417	 6
0.326042	 6
0.323958	 6
0.01875	 6
0.213542	 6
0.101042	 6
0.00416667	 1
0.0239583	 1
0.034375	 1
0.0520833	 1
0.2125	 6
0.228125	 6
0.103125	 6
0.305208	 10
0.0208333	 7
0.336458	 6
0.315625	 6
0.227083	 6
0.105208	 6
0.00208333	 1
0.0239583	 1
0.09375	 1
0.205208	 6
0.228125	 6
0.0791667	 10
0.0229167	 6
0.307292	 10
0.021875	 7
0.339583	 4
0.0322917	 4
0.123958	 4
0.0260417	 4
0.139583	 4
0.0572917	 4
0.271875	 4
0.0229167	 4
0.294792	 3
0.021875	 3
0.317708	 2
0.303125	 10
0.0239583	 8
0.00416667	 7
0.328125	 6
0.321875	 6
0.254167	 6
0.075	 7
0.00625	 1
0.0260417	 1
0.075	 1
0.23125	 6
0.296875	 10
0.0208333	 6
0.127083	 6
0.103125	 6
0.078125	 10
0.025	 6
0.328125	 6
0.229167	 6
0.0979167	 6
0.327083	 7
0.00520833	 1
0.025	 1
0.0354167	 1
0.053125	 1
0.221875	 6
0.317708	 6
0.255208	 6
0.0520833	 10
0.0208333	 7
0.3375	 6
0.258333	 6
0.0614583	 6
0.226042	 6
0.105208	 6
0.00416667	 1
0.025	 1
0.0927083	 1
0.203125	 6
0.227083	 6
0.0802083	 10
0.025	 6
0.304167	 10
0.025	 6
0.326042	 6
0.325	 6
0.332292	 1
0.0270833	 1
0.290625	 4
0.021875	 4
0.15	 4
0.0239583	 4
0.142708	 3
0.0229167	 3
0.283333	 10
0.0208333	 7
0.00208333	 8
0.336458	 6
0.317708	 6
0.255208	 6
0.075	 7
0.00625	 1
0.025	 1
0.302083	 6
0.298958	 10
0.0197917	 6
0.304167	 10
0.0260417	 8
0.305208	 6
0.34375	 6
0.254167	 6
0.0760417	 7
0.00625	 1
0.025	 1
0.304167	 6
0.25625	 6
0.0635417	 6
0.183333	 6
0.0458333	 6
0.0802083	 10
0.0239583	 8
0.302083	 10
0.0145833	 7
0.313542	 10
0.0177083	 8
0.146875	 8
0.163542	 10
0.0145833	 7
0.96875	 10
0.0166667	 7
0.0104167	 8
0.329167	 6
0.320833	 6
0.333333	 5
0.00520833	 1
0.0291667	 1
0.296875	 4
0.0291667	 4
0.29375	 3
0.0125	 3
0.29375	 10
