0.0613636	 10
0.125	 1
0	 11
0	 3
0.125	 1
0.125	 1
0.125	 10
0	 1
0	 11
0	 5
0.25	 10
0	 11
0.375	 10
0	 11
0.125	 10
0.125	 1
0	 11
0.25	 10
0	 11
0.25	 10
0	 11
0.375	 10
0	 11
0.25	 1
0	 11
0.25	 10
0	 11
0.25	 10
0	 11
0.375	 10
0	 11
0.125	 10
0.125	 1
0	 11
0.25	 10
0	 11
0.25	 10
0	 11
0.375	 10
0	 11
0.25	 1
0	 11
0.25	 10
0	 11
0.25	 10
0	 11
0.125	 10
0.25	 10
0	 11
0.25	 1
0	 11
0.25	 10
0	 11
0.25	 10
0	 11
0.375	 10
0	 11
0.25	 1
0	 11
0.25	 10
0	 11
0.125	 1
0	 11
0.25	 10
0	 11
0.25	 10
0	 11
0.25	 1
0	 11
0.25	 10
0	 11
0.125	 10
0.25	 10
0	 11
0.25	 10
0	 11
0.25	 1
0	 11
0.25	 11
0.125	 10
0	 11
