1	 0.600	 0	 0	 0	 0	 0	 0
1	 0.600	 0	 0	 0	 0	 0	 0
1	 0.600	 0	 0	 0	 0	 0	 0
1	 0.600	 0	 0	 0	 0	 0	 0
2	 0.600	 0	 0	 0	 0	 0	 0
2	 0.050	 4	 0	 5	 0	 0	 1
2	 0.600	 0	 0	 0	 0	 0	 0
2	 0.600	 0	 0	 0	 0	 0	 0
3	 0.600	 0	 0	 0	 0	 0	 0
3	 0.600	 0	 0	 0	 0	 0	 0
3	 0.600	 0	 0	 0	 0	 0	 0
3	 0.200	 5	 0	 5	 0	 0	 1
4	 0.600	 0	 0	 0	 0	 0	 0
4	 0.050	 0	 3	 0	 5	 0	 1
4	 0.550	 4	 0	 5	 0	 0	 1
4	 0.600	 0	 0	 0	 0	 0	 0
4	 0.150	 0	 2	 0	 5	 0	 1
5	 0.550	 7	 0	 5	 0	 0	 1
5	 0.600	 0	 0	 0	 0	 0	 0
5	 0.100	 0	 0	 0	 0	 1	 1
5	 0.600	 0	 0	 0	 0	 0	 0
6	 0.600	 0	 0	 0	 0	 0	 0
6	 0.050	 0	 1	 0	 5	 0	 1
6	 0.500	 0	 1	 0	 5	 0	 1
6	 0.500	 0	 1	 0	 5	 0	 1
6	 0.600	 0	 0	 0	 0	 0	 0
6	 0.050	 3	 0	 5	 0	 0	 1
7	 0.450	 3	 0	 5	 0	 0	 1
7	 0.450	 3	 0	 5	 0	 0	 1
7	 0.600	 0	 0	 0	 0	 0	 0
7	 0.200	 4	 0	 5	 0	 0	 1
7	 0.450	 0	 2	 0	 5	 0	 1
8	 0.550	 0	 2	 0	 5	 0	 1
8	 0.600	 0	 0	 0	 0	 0	 0
8	 0.050	 0	 2	 0	 5	 0	 1
8	 0.600	 0	 0	 0	 0	 0	 0
9	 0.600	 0	 0	 0	 0	 0	 0
9	 0.100	 0	 0	 0	 0	 1	 1
9	 0.500	 0	 0	 0	 0	 1	 1
9	 0.400	 0	 0	 0	 0	 1	 1
9	 0.600	 0	 0	 0	 0	 0	 0
10	 0.550	 5	 0	 5	 0	 0	 1
10	 0.600	 0	 0	 0	 0	 0	 0
10	 0.600	 0	 0	 0	 0	 0	 0
10	 0.100	 0	 0	 0	 0	 1	 1
10	 0.500	 1	 0	 5	 0	 0	 1
11	 0.600	 0	 0	 0	 0	 0	 0
11	 0.050	 1	 0	 5	 0	 0	 1
11	 0.550	 0	 3	 0	 5	 0	 1
11	 0.600	 0	 0	 0	 0	 0	 0
11	 0.050	 0	 3	 0	 5	 0	 1
12	 0.550	 0	 2	 0	 5	 0	 1
12	 0.600	 0	 0	 0	 0	 0	 0
12	 0.500	 7	 0	 5	 0	 0	 1
12	 0.500	 8	 0	 5	 0	 0	 1
13	 0.600	 0	 0	 0	 0	 0	 0
-1	 0.600	 1	 1	 1	 1	 1	 1
