0.150     8     0     5     0     1     1
1.050     8     0     5     0     0     1
0.150     0     5     0     5     0     1
0.300     0     1     0     5     0     0
0.450     3     5     5     5     1     0
0.300     0     5     0     5     0     0
0.300     0     0     0     0     1     0
0.300     0     5     0     5     0     0
0.150     0     0     0     0     1     0
0.150     0     0     0     0     1     0
0.150     0     5     0     5     0     0
0.150     4     0     5     0     1     0
0.150     0     5     0     5     0     0
0.150     4     0     5     0     1     0
0.150     0     5     0     5     0     0
0.150     4     0     5     0     1     0
0.150     3     5     5     5     0     0
0.150     0     4     0     5     1     0
0.150     5     0     5     0     0     0
0.150     0     4     0     5     0     0
0.150     4     5     5     5     1     0
0.300     4     0     5     0     1     0
0.150     3     5     5     5     0     0
0.150     0     0     0     0     1     0
0.150     0     0     0     0     0     0
0.150     0     1     0     5     0     0
0.150     8     5     5     5     1     0
0.150     0     5     0     5     0     0
0.300     0     0     0     0     1     0
0.300     3     5     5     5     1     0
0.150     0     5     0     5     0     0
0.300     4     0     5     0     1     0
0.150     0     5     0     5     0     0
0.150     6     4     5     5     1     0
0.150     0     5     0     5     0     0
0.150     4     0     5     0     0     0
0.150     4     5     5     5     1     0
0.150     0     5     0     5     0     0
0.150     3     1     5     5     0     0
0.150     0     5     0     5     0     0
0.150     0     0     0     0     1     0
0.150     3     5     5     5     1     0
0.450     0     5     0     5     0     0
0.300     4     0     5     0     1     0
0.150     0     5     0     5     0     0
0.150     4     0     5     0     0     0
0.150     4     5     5     5     0     0
0.150     4     0     5     0     0     0
0.150     0     4     0     5     0     0
0.300     4     0     5     0     1     0
0.150     0     0     0     0     1     0
0.150     0     4     0     5     0     0
0.150     3     0     5     0     0     0
0.150     0     4     0     5     0     0
0.150     4     0     5     0     0     0
0.150     3     4     5     5     0     0
0.300     0     4     0     5     0     0
