0.000	0.000	5.000	0.000	5.000	1.000	1.000
0.250	0.000	5.000	0.000	5.000	0.000	1.000
0.150	1.000	0.000	5.000	0.000	0.000	1.000
0.150	0.000	0.000	0.000	0.000	1.000	1.000
0.150	5.000	1.000	5.000	5.000	1.000	1.000
0.150	5.000	0.000	5.000	0.000	0.000	1.000
0.100	0.000	0.000	0.000	0.000	1.000	1.000
0.200	0.000	0.000	0.000	0.000	1.000	1.000
0.250	0.000	0.000	0.000	0.000	1.000	1.000
0.250	0.000	1.000	0.000	5.000	1.000	1.000
0.250	1.000	0.000	5.000	0.000	0.000	1.000
0.100	0.000	1.000	0.000	5.000	1.000	1.000
0.300	0.000	0.000	0.000	0.000	1.000	1.000
0.250	1.000	0.000	5.000	0.000	1.000	1.000
0.150	0.000	0.000	0.000	0.000	1.000	1.000
0.250	0.000	0.000	0.000	0.000	1.000	1.000
0.100	0.000	3.000	0.000	5.000	1.000	1.000
0.300	0.000	0.000	0.000	0.000	1.000	1.000
0.250	0.000	0.000	0.000	0.000	1.000	1.000
0.150	8.000	0.000	5.000	0.000	0.000	1.000
0.150	0.000	1.000	0.000	5.000	1.000	1.000
0.200	0.000	1.000	0.000	5.000	1.000	1.000
0.200	0.000	0.000	0.000	0.000	1.000	1.000
0.250	0.000	0.000	0.000	0.000	1.000	1.000
0.150	0.000	1.000	0.000	5.000	1.000	1.000
0.150	0.000	0.000	0.000	0.000	1.000	1.000
0.150	0.000	1.000	0.000	5.000	0.000	1.000
0.100	1.000	0.000	5.000	0.000	1.000	1.000
0.300	0.000	0.000	0.000	0.000	1.000	1.000
0.250	0.000	0.000	0.000	0.000	1.000	1.000
0.150	0.000	1.000	0.000	5.000	1.000	1.000
0.150	1.000	0.000	5.000	0.000	1.000	1.000
0.150	0.000	0.000	0.000	0.000	1.000	1.000
0.200	0.000	0.000	0.000	0.000	1.000	1.000
0.300	0.000	0.000	0.000	0.000	1.000	1.000
0.150	0.000	1.000	0.000	5.000	1.000	1.000
0.150	0.000	0.000	0.000	0.000	1.000	1.000
0.250	0.000	0.000	0.000	0.000	1.000	1.000
0.150	0.000	0.000	0.000	0.000	1.000	1.000
0.200	0.000	0.000	0.000	0.000	1.000	1.000
0.200	0.000	0.000	0.000	0.000	1.000	1.000
0.250	0.000	0.000	0.000	0.000	1.000	1.000
0.150	0.000	0.000	0.000	0.000	1.000	1.000
0.250	0.000	0.000	0.000	0.000	1.000	1.000
0.150	0.000	1.000	0.000	5.000	1.000	1.000
0.100	0.000	0.000	0.000	0.000	1.000	1.000
0.300	0.000	0.000	0.000	0.000	1.000	1.000
0.150	1.000	0.000	5.000	0.000	1.000	1.000
0.150	0.000	1.000	0.000	5.000	1.000	1.000
0.250	1.000	0.000	5.000	0.000	1.000	1.000
0.200	0.000	0.000	0.000	0.000	1.000	1.000
0.200	0.000	0.000	0.000	0.000	1.000	1.000
0.150	0.000	0.000	0.000	0.000	1.000	1.000
0.150	0.000	1.000	0.000	5.000	1.000	1.000
0.150	0.000	0.000	0.000	0.000	1.000	1.000
0.250	0.000	0.000	0.000	0.000	1.000	1.000
