0	 10
0	 0
0.141509	 1
0.141509	 1
0.141509	 1
0.141509	 1
0.283019	 10
0	 7
0.141509	 1
0.141509	 1
0.141509	 1
0.141509	 1
0.283019	 10
0	 0
0.141509	 1
0.141509	 1
0.141509	 1
0.141509	 1
0.283019	 10
0	 7
0.141509	 1
0.141509	 1
0.141509	 1
0.141509	 1
0.283019	 10
0	 0
0.141509	 1
0.141509	 1
0.141509	 3
0.141509	 4
0.141509	 4
0.141509	 2
0.141509	 2
0.141509	 10
0	 0
0.283019	 6
0.283019	 1
0	 6
0.283019	 6
0.141509	 10
0.141509	 6
0.283019	 10
0	 6
0.283019	 1
0	 6
0.283019	 6
0.283019	 1
0.0141509	 1
0.127358	 10
0.141509	 1
0.141509	 3
0.141509	 2
0.141509	 10
0.141509	 1
0.0141509	 1
0.127358	 10
0.141509	 1
0.141509	 3
0.141509	 2
0.141509	 10
0.141509	 1
0.0141509	 1
0.268868	 1
0.141509	 1
0.141509	 10
0	 7
0.141509	 1
0.141509	 1
0.141509	 10
0	 0
0.141509	 1
0.141509	 1
0.141509	 1
0.141509	 1
0.141509	 3
0.141509	 1
0.141509	 1
0.141509	 4
0.141509	 1
0.141509	 2
0.141509	 1
0.141509	 1
0.141509	 2
0.141509	 1
0.141509	 1
0.141509	 4
0.141509	 1
0.141509	 3
0.141509	 1
0.141509	 1
0.141509	 10
0	 7
0.141509	 1
0.141509	 1
0.141509	 10
0	 0
0.141509	 1
0.141509	 1
0.141509	 1
0.141509	 1
0.141509	 1
0.0707547	 1
0.0707547	 1
0.141509	 1
0.141509	 1
0.0707547	 1
0.0707547	 1
0.141509	 1
0.141509	 1
0.141509	 1
0.141509	 3
0.0707547	 3
0.0707547	 3
0.141509	 3
0.141509	 4
0.0707547	 4
0.0707547	 4
0.141509	 4
0.141509	 2
0.141509	 2
0.141509	 10
0	 2
0.141509	 2
0.141509	 2
0.141509	 10
0.141509	 1
0.0141509	 1
0.127358	 10
0.141509	 2
0.141509	 2
0.141509	 10
0	 2
0.141509	 2
0.141509	 2
0.141509	 10
0.141509	 1
0.0141509	 1
0.127358	 10
0	 1
0.141509	 3
0.141509	 3
0.141509	 10
0.141509	 3
0.141509	 3
0.141509	 10
0.141509	 1
0.141509	 10
0.141509	 4
0.141509	 4
0.141509	 10
0.141509	 2
0.141509	 2
0.141509	 10
0.141509	 1
0	 0
13.7705	 5
0.983607	 5
0.983607	 10
3.93443	 10
3.93443	 10
0	 7
0	 0
3.93443	 10
0	 7
0	 0
3.27869	 4
0.163934	 4
0.163934	 2
0.327869	 10
0	 0
3.93443	 10
0	 7
0	 0
3.27869	 6
0.327869	 6
0.327869	 6
3.93443	 10
3.93443	 10
3.93443	 10
3.93443	 10
3.93443	 10
3.93443	 10
5.90164	 5
0.983607	 11
0.327869	 3
0.327869	 2
0.163934	 2
0.163934	 10
0	 0
0.327869	 5
0.327869	 5
0.327869	 1
0	 5
0.327869	 5
0.327869	 5
0.327869	 10
0	 5
0.327869	 5
0.327869	 5
0.327869	 1
0	 5
0.327869	 5
0.327869	 5
0.327869	 10
0	 5
0.327869	 5
0.327869	 5
0.327869	 1
0	 5
0.327869	 5
0.327869	 5
0.327869	 10
0	 5
0.327869	 5
0.327869	 5
0.327869	 1
0	 5
0.327869	 5
0.327869	 11
0.327869	 10
0	 5
0.327869	 5
0.327869	 5
0.327869	 1
0	 5
0.327869	 5
0.327869	 5
0.327869	 10
0	 5
0.327869	 5
0.327869	 5
0.327869	 1
0	 5
0.327869	 5
0.327869	 5
0.327869	 10
0	 5
0.327869	 5
0.327869	 5
0.327869	 1
0	 5
0.327869	 5
0.327869	 5
0.327869	 10
0	 5
0.491803	 3
0.163934	 3
0.327869	 3
0.327869	 4
0.163934	 4
0.163934	 2
0.163934	 2
0.163934	 10
0	 0
0.327869	 6
0.327869	 6
0.327869	 1
0	 6
0.327869	 6
0.327869	 10
0	 6
0.327869	 10
0	 6
0.327869	 6
0.327869	 6
0.327869	 1
0	 6
0.327869	 6
0.327869	 6
0.327869	 10
0	 7
0.327869	 6
0.327869	 6
0.327869	 1
0	 6
0.327869	 6
0.327869	 10
0	 6
0.327869	 10
0	 6
0.327869	 6
0.327869	 6
0.327869	 1
0.327869	 3
0.327869	 2
0.163934	 2
0.163934	 10
0	 0
0.327869	 6
0.327869	 6
0.327869	 1
0	 6
0.327869	 6
0.327869	 10
0	 6
0.327869	 10
0	 6
0.327869	 6
0.327869	 6
0.327869	 1
0	 6
0.327869	 6
0.327869	 6
0.327869	 10
0	 7
0.327869	 6
0.327869	 6
0.327869	 1
0	 6
0.327869	 6
0.327869	 10
0	 6
0.327869	 10
0	 6
0.491803	 3
0.163934	 3
0.327869	 3
0.327869	 4
0.163934	 4
0.163934	 2
0.163934	 2
0.163934	 10
0	 0
0.327869	 6
0.327869	 6
0.327869	 1
0	 6
0.327869	 6
0.327869	 10
0	 6
0.327869	 10
0	 6
0.327869	 6
0.327869	 6
0.327869	 1
0	 6
0.327869	 6
0.327869	 6
0.327869	 10
0	 6
0.327869	 6
0.327869	 6
0.327869	 1
0	 6
0.327869	 6
0.327869	 10
0	 6
0.327869	 10
0	 6
0.327869	 6
0.327869	 6
0.327869	 1
0.327869	 3
0.327869	 11
0.327869	 10
0	 7
0.327869	 6
0.327869	 6
0.327869	 1
0	 6
0.327869	 6
0.327869	 10
0	 6
0.327869	 10
0	 6
0.327869	 6
0.327869	 6
0.327869	 1
0	 6
0.327869	 6
0.327869	 6
0.327869	 10
0	 7
0.327869	 6
0.327869	 6
0.327869	 1
0	 0
0.327869	 6
0.327869	 10
0	 6
0.327869	 10
0	 7
0	 0
0.491803	 3
0.163934	 3
0.327869	 3
0.163934	 3
0.163934	 4
0.163934	 4
0.163934	 2
0.327869	 10
0	 7
0.983607	 6
0.983607	 6
0.327869	 3
0.983607	 4
0.327869	 2
0.327869	 10
0	 7
0	 0
1.96721	 7
1.96721	 5
1.96721	 5
1.96721	 5
0.983607	 5
0.983607	 5
1.96721	 2
0.983607	 5
0.983607	 5
0.983607	 5
0.983607	 5
0.983607	 5
0.983607	 5
0.983607	 5
0.327869	 5
0.327869	 11
0.327869	 2
0	 4
0.327869	 2
0	 4
0.327869	 2
0	 4
0.655738	 2
0	 4
0.327869	 2
0	 4
0.327869	 2
0	 4
0.327869	 2
0	 4
0.327869	 3
0.655738	 4
0.327869	 2
0.327869	 2
0	 4
0.327869	 2
0	 4
0.327869	 2
0	 4
0.655738	 2
0	 4
0.327869	 2
0	 4
0.327869	 2
0	 4
0.327869	 2
0	 4
0.327869	 3
0.655738	 4
0.327869	 2
0	 4
0.327869	 10
0	 7
0	 0
2.62295	 3
0.655738	 4
0.327869	 2
0.163934	 2
0.163934	 10
0	 0
1.96721	 2
0	 1
0.327869	 2
0	 1
0.655738	 2
0	 1
0.327869	 2
0	 1
0.655738	 10
0	 7
0	 0
0.491803	 1
0.163934	 1
0.327869	 10
0	 7
0.983607	 10
0.983607	 3
0.983607	 10
0.983607	 2
0	 4
0.983607	 10
0	 7
0	 0
0.327869	 6
0.327869	 6
0.327869	 1
0	 6
0.327869	 6
0.327869	 10
0	 6
0.327869	 10
0	 6
0.327869	 6
0.327869	 6
0.327869	 1
0	 6
0.327869	 6
0.327869	 6
0.327869	 10
0	 7
0	 0
0.327869	 6
0.327869	 6
0.327869	 1
0	 6
0.327869	 6
0.327869	 10
0	 6
0.327869	 10
0	 6
0.327869	 6
0.327869	 6
0.327869	 1
0.327869	 3
0.163934	 3
0.163934	 4
0.327869	 10
0	 7
0	 0
0.327869	 6
0.327869	 6
0.327869	 1
0	 6
0.327869	 6
0.327869	 10
0	 6
0.327869	 10
0	 6
0.327869	 6
0.327869	 6
0.327869	 1
0	 6
0.327869	 6
0.327869	 6
0.327869	 10
0	 7
0	 0
0.327869	 6
0.327869	 6
0.327869	 1
0	 6
0.327869	 6
0.327869	 10
0	 6
0.327869	 10
0	 7
0	 0
0.327869	 3
0.163934	 3
0.163934	 3
0.327869	 3
0.327869	 4
0.327869	 2
0.327869	 10
0	 7
0	 0
0.327869	 6
0.327869	 6
0.327869	 1
0	 0
0.327869	 6
0.327869	 10
0	 6
0.327869	 10
0	 6
0.327869	 6
0.327869	 6
0.327869	 1
0	 0
0.327869	 6
0.327869	 6
0.327869	 10
0	 7
0	 0
0.327869	 6
0.327869	 6
0.327869	 1
0	 6
0.327869	 6
0.327869	 10
0	 6
0.327869	 10
0	 6
0.327869	 6
0.327869	 6
0.327869	 1
0.327869	 3
0.163934	 3
0.163934	 4
0.327869	 10
0	 7
0	 0
0.327869	 6
0.327869	 6
0.327869	 1
0	 0
0.327869	 6
0.327869	 10
0	 6
0.327869	 10
0	 7
0.327869	 6
0.327869	 6
0.327869	 1
0	 0
0.327869	 6
0.327869	 6
0.327869	 10
0	 7
0.327869	 10
0	 0
0.327869	 10
0	 7
0.327869	 10
0	 0
0.983607	 10
0	 7
0	 0
0.327869	 6
0.327869	 6
0.327869	 1
0	 11
0.327869	 3
0.327869	 4
0.327869	 10
0	 7
0	 0
0.327869	 10
0	 7
0	 0
0.327869	 10
0	 7
0	 0
0.327869	 10
0	 7
0	 0
0.983607	 10
0.983607	 1
0.327869	 3
0.163934	 3
0.163934	 4
0.327869	 10
0	 3
0.327869	 3
0.163934	 3
0.163934	 4
0.327869	 3
0.327869	 4
0.327869	 2
0.327869	 1
0	 11
0.655738	 10
0	 0
0.327869	 10
0	 7
