1	 0.600	 0	 0	 0	 0	 0	 0
1	 0.600	 0	 0	 0	 0	 0	 0
1	 0.450	 4	 4	 5	 5	 0	 1
1	 0.050	 3	 3	 5	 5	 0	 1
1	 0.150	 7	 7	 5	 5	 1	 1
1	 0.150	 0	 6	 0	 5	 0	 1
1	 0.150	 6	 0	 5	 0	 0	 1
1	 0.150	 6	 1	 5	 5	 0	 1
1	 0.050	 0	 1	 0	 5	 0	 1
1	 0.100	 6	 0	 5	 0	 0	 1
1	 0.100	 6	 0	 5	 0	 0	 1
1	 0.050	 6	 0	 5	 0	 1	 1
1	 0.150	 6	 0	 5	 0	 1	 1
1	 0.150	 6	 0	 5	 0	 0	 1
2	 0.150	 6	 6	 5	 5	 0	 1
2	 0.100	 6	 0	 5	 0	 0	 1
2	 0.050	 6	 1	 5	 5	 0	 1
2	 0.050	 0	 1	 0	 5	 0	 1
2	 0.100	 6	 0	 5	 0	 0	 1
2	 0.100	 6	 0	 5	 0	 0	 1
2	 0.050	 6	 0	 5	 0	 0	 1
2	 0.150	 7	 0	 5	 0	 1	 1
2	 0.150	 6	 0	 5	 0	 0	 1
2	 0.150	 6	 0	 5	 0	 0	 1
2	 0.100	 6	 0	 5	 0	 0	 1
2	 0.050	 6	 1	 5	 5	 0	 1
2	 0.050	 0	 1	 0	 5	 0	 1
2	 0.100	 6	 0	 5	 0	 0	 1
2	 0.100	 6	 0	 5	 0	 0	 1
2	 0.050	 6	 0	 5	 0	 1	 1
2	 0.150	 7	 0	 5	 0	 1	 1
2	 0.150	 4	 4	 5	 5	 0	 1
2	 0.050	 4	 4	 5	 5	 0	 1
2	 0.050	 4	 0	 5	 0	 0	 1
2	 0.050	 4	 0	 5	 0	 0	 1
2	 0.150	 4	 4	 5	 5	 0	 1
2	 0.150	 3	 3	 5	 5	 0	 1
3	 0.150	 2	 0	 5	 0	 0	 1
3	 0.150	 8	 7	 5	 5	 1	 1
3	 0.150	 0	 6	 0	 5	 0	 1
3	 0.150	 0	 6	 0	 5	 0	 1
3	 0.150	 6	 0	 5	 0	 0	 1
3	 0.050	 7	 1	 5	 5	 0	 1
3	 0.050	 0	 1	 0	 5	 0	 1
3	 0.100	 6	 0	 5	 0	 0	 1
3	 0.150	 6	 0	 5	 0	 1	 1
3	 0.050	 6	 0	 5	 0	 0	 1
3	 0.050	 6	 0	 5	 0	 0	 1
3	 0.050	 6	 0	 5	 0	 1	 1
3	 0.150	 6	 0	 5	 0	 0	 1
3	 0.100	 6	 0	 5	 0	 0	 1
3	 0.050	 6	 0	 5	 0	 0	 1
3	 0.150	 7	 1	 5	 5	 0	 1
3	 0.050	 0	 1	 0	 5	 0	 1
3	 0.100	 6	 0	 5	 0	 0	 1
3	 0.150	 6	 0	 5	 0	 0	 1
3	 0.150	 6	 0	 5	 0	 0	 1
3	 0.050	 0	 7	 0	 5	 1	 1
3	 0.150	 6	 0	 5	 0	 0	 1
4	 0.150	 0	 6	 0	 5	 0	 1
4	 0.050	 0	 6	 0	 5	 0	 1
4	 0.100	 0	 6	 0	 5	 0	 1
4	 0.050	 6	 1	 5	 5	 0	 1
4	 0.050	 0	 1	 0	 5	 0	 1
4	 0.100	 6	 0	 5	 0	 0	 1
4	 0.100	 6	 0	 5	 0	 0	 1
4	 0.050	 6	 0	 5	 0	 1	 1
4	 0.150	 6	 0	 5	 0	 1	 1
4	 0.150	 6	 0	 5	 0	 0	 1
4	 0.150	 6	 0	 5	 0	 0	 1
4	 0.150	 1	 1	 5	 5	 0	 1
4	 0.150	 4	 4	 5	 5	 0	 1
4	 0.050	 4	 4	 5	 5	 0	 1
4	 0.050	 3	 3	 5	 5	 0	 1
4	 0.150	 7	 7	 5	 5	 1	 1
4	 0.150	 0	 6	 0	 5	 0	 1
4	 0.150	 6	 0	 5	 0	 0	 1
4	 0.150	 0	 6	 0	 5	 0	 1
4	 0.050	 7	 1	 5	 5	 0	 1
4	 0.150	 6	 0	 5	 0	 0	 1
5	 0.150	 6	 0	 5	 0	 1	 1
5	 0.150	 8	 0	 5	 0	 1	 1
5	 0.150	 6	 0	 5	 0	 0	 1
5	 0.150	 6	 0	 5	 0	 0	 1
